id,name,lat_lon,free_bikes,poi_name,dist2station,rating,reviews
7217,Soho St / Queen St W,"43.6494896,-79.393535",6,Chubby's Jamaican Kitchen,739.4425857477448,4.0,313
7217,Soho St / Queen St W,"43.6494896,-79.393535",6,Kabob Guys,233.29897219920292,5.0,1
7217,Soho St / Queen St W,"43.6494896,-79.393535",6,Yummy Yummy Dumplings,520.3666023125737,4.0,301
7217,Soho St / Queen St W,"43.6494896,-79.393535",6,Jacobs & Co. Steakhouse,581.0329214947981,4.5,606
7217,Soho St / Queen St W,"43.6494896,-79.393535",6,Magical Taste of China,502.8590479034716,4.0,68
7217,Soho St / Queen St W,"43.6494896,-79.393535",6,Mogouyan Hand-Pulled Noodles,1003.780248132546,4.5,49
7217,Soho St / Queen St W,"43.6494896,-79.393535",6,Avenue Open Kitchen,353.0978060156116,4.0,139
7217,Soho St / Queen St W,"43.6494896,-79.393535",6,Muni Robata,387.7834597900355,4.0,39
7217,Soho St / Queen St W,"43.6494896,-79.393535",6,German Doner Kebab,226.6090721698693,4.0,30
7217,Soho St / Queen St W,"43.6494896,-79.393535",6,Kung Fu Beef Chinese BBQ ççä¸­å¼ç¤è,510.4505309075928,4.5,11
7217,Soho St / Queen St W,"43.6494896,-79.393535",6,Pow Wow Cafe,830.0005894749382,4.5,142
7217,Soho St / Queen St W,"43.6494896,-79.393535",6,Campechano TaquerÃ­a,711.5957338763156,4.0,184
7217,Soho St / Queen St W,"43.6494896,-79.393535",6,Town Crier Pub,320.5767106272978,4.0,235
7217,Soho St / Queen St W,"43.6494896,-79.393535",6,Wilbur Mexicana,641.6332261143314,4.0,606
7217,Soho St / Queen St W,"43.6494896,-79.393535",6,Little Vietnam,645.3549446804175,4.5,16
7217,Soho St / Queen St W,"43.6494896,-79.393535",6,Homemade Ramen,446.5997640011621,4.0,270
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Agio,532.3703205569801,4.5,188
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Love Chix,207.1562069628484,3.5,45
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Rush Hour,665.3054711251216,4.5,46
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Century Park Tavern,207.0499859844899,3.5,3
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Meta Dos Leitoes,842.7629355465166,4.5,7
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,The Sovereign,718.8421213250364,4.5,35
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,El SazÃ³n Mexicano,620.1953746109929,4.0,10
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Brasa Peruvian Kitchen,674.4912405844954,5.0,8
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Parallel,849.2644022062343,4.0,94
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Rio 40 Restaurant,682.794281844892,4.0,63
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Piri Piri Grill,592.386355529597,3.5,51
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,King's Tacos,812.5225245283858,4.0,80
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Defina Wood Fired,645.3118111326501,3.5,26
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,North Of Brooklyn,811.5534820735971,4.0,42
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Lucia,855.0662845018202,4.0,10
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Koji Japanese Restaurant,763.2321882185968,4.5,38
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,La Bruschetta Restaurant,543.1287403679906,4.0,39
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Itacate,1277.4775050700373,4.5,56
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,kapital restaurant & Grill,691.640406781959,5.0,1
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,DeSotos Eatery,1075.517011182851,4.0,82
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Atomic 10,1063.575268721726,4.5,24
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,CANO Restaurant,1030.65515795331,4.5,65
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Tre Mari Bakery,548.7942586638264,4.5,92
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Marcelloâs pizzeria,864.8194060199814,4.0,99
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,The Morning Star Restaurant,581.6577975135489,2.5,2
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Tuckshop Kitchen,919.3511769651632,4.5,57
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,La Morena,810.3140093758974,5.0,8
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Royal Caribbean Cafe,959.8203633197533,4.0,28
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Frankâs Pizza House,590.2498182443222,3.5,99
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Mattachioni,893.365120307965,4.0,45
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Barista & Chef,1265.3099562554874,4.5,53
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,El Rancherito,823.4048862310825,3.5,17
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Lox + Schmear,1196.7888658476352,4.5,40
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Samba Brazil Eatery,790.2141618349355,4.0,8
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Dairy Freeze,635.357895339838,3.0,72
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Churrasqueira Vira's BBQ,672.3299407255199,3.5,7
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Cucinato Italian Culinary Studio,518.9994394366771,1.0,1
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Cantanhede O Bairradino,1049.933413149448,4.0,40
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Sabor Carioca,918.4540202642344,5.0,1
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Gus Tacos,733.3665379160725,4.0,6
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Khmer Thai Restaurant,1230.7602893851738,4.0,139
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Boo Radley's Junction Bar and Grill,619.3185353156766,3.5,46
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Rain Sushi,531.4141138530724,4.5,6
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Nova Era Bakery,643.6761710580206,3.5,16
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Donna's,1041.9957873569967,4.5,26
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Gula mexican food,604.2213805633756,5.0,1
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Chappa Corner Cafe & Restaurant,592.1020801937836,5.0,1
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Rancho Relaxo To Go,941.608045103333,3.5,35
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Pupusas To Go,851.3113875944359,5.0,1
7326,Davenport Rd / Lansdowne Ave,"43.671526,-79.44874",9,Kaito Sushi,732.2886740841238,3.5,32
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Pai Northern Thai Kitchen,535.5373461713812,4.5,3364
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Byblos,478.166536087471,4.5,891
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Library Bar,198.7213807995796,4.0,124
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Richmond Station,758.1040916190576,4.5,873
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Steam Whistle Biergarten,508.3084247064096,4.5,24
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,The Rabbit Hole,612.4963979885983,4.0,30
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Taverna Mercatto,279.0292954907492,3.5,224
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Kellys Landing,34.92898554609491,3.5,190
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,King Taps,403.1492380287563,4.0,388
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Lee Chen Asian Bistro - King,378.7482711723313,4.0,195
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,The Loose Moose,54.73672587012964,3.5,448
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Reign Restaurant + Bar + Bakery,116.1226594271878,4.0,28
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Evviva Breakfast & Lunch,396.1486165995744,4.0,353
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,SOCO Kitchen + Bar,284.3110658006117,3.5,233
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Chef's Hall,579.104918540263,4.0,312
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Canoe,215.24588994655872,4.0,739
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,The Roof at SOCO,247.81862868839497,4.0,17
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Scaddabush Italian Kitchen & Bar,185.76297037230768,3.5,274
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Holy Cow Japanese Steakhouse,859.2741246819913,4.5,142
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,KINKA IZAKAYA HARBOURFRONT,487.7590872268768,4.0,71
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Minami Toronto,460.3230524715784,4.0,90
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Corks,366.0213576906977,4.0,27
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Chotto Matte,368.1620045945263,3.5,152
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Cactus Club Cafe,485.5562092384805,4.0,585
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Cafe Landwer - Adelaide & University,427.4156619185201,4.0,488
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Stratus,247.13673753637505,4.0,51
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,WVRST Union Station,155.49194049858843,4.0,61
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,The Shore Club - Toronto,277.8281858469864,4.0,197
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Beerbistro,680.0985157739733,4.0,678
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Sansotei Ramen,223.39533449378683,4.5,14
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Miku,639.6266922975517,4.0,885
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Clockwork Champagne & Cocktails,122.67030202105178,4.0,20
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,KÅjin,530.9352516023844,4.0,109
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Union Chicken,126.60636624437466,3.5,138
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Buster's Sea Cove,288.97024353937246,3.5,33
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,EPOCH Bar & Kitchen Terrace,309.78164779990766,4.0,12
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Tachi,573.5709579108217,4.5,177
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Tres Compadres,373.9168590147103,4.0,8
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Ho Ga Oriental Cuisine,276.3412402550471,4.0,43
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,E11even,305.33584919448805,3.5,174
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Vagabondo Restobar,591.7004956224971,4.0,33
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Shatter Abbas,568.2613139039676,4.0,28
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Harvest Green,382.9338644970864,4.5,35
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Teller's Bar and Lounge,576.6731057055913,4.5,5
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,The Butcher Chef,626.2056767802939,4.5,13
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Union Station Food Court,206.342719854836,3.5,7
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Mean Bao,112.12394984021522,4.0,3
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Khao San Road,851.7566076867785,4.0,1691
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Pearl Harbourfront Chinese Cuisine,651.7233330523327,3.5,291
7320,Front St W / University Ave (1),"43.6451635,-79.3831757",16,Jack Astor's,65.29996249349615,3.0,287
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Pai Northern Thai Kitchen,553.5843836426825,4.5,3364
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Byblos,496.54894546138223,4.5,891
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Library Bar,164.88378455361627,4.0,124
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Richmond Station,732.1271465354175,4.5,873
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,The Rabbit Hole,585.409481002726,4.0,30
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Steam Whistle Biergarten,533.172862082183,4.5,24
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,King Taps,380.9129906059757,4.0,388
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Taverna Mercatto,291.8961195424922,3.5,224
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Kellys Landing,50.96848536484522,3.5,190
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Lee Chen Asian Bistro - King,393.9348708290375,4.0,195
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Reign Restaurant + Bar + Bakery,81.84358086514565,4.0,28
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Chef's Hall,567.8615061897478,4.0,312
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Canoe,191.125649533934,4.0,739
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Evviva Breakfast & Lunch,412.9280870982027,4.0,353
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,The Loose Moose,85.54700493474655,3.5,448
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,The Roof at SOCO,269.92549440621525,4.0,17
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,SOCO Kitchen + Bar,306.01989523125883,3.5,233
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Holy Cow Japanese Steakhouse,874.3637116046468,4.5,142
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Scaddabush Italian Kitchen & Bar,219.17376373023973,3.5,274
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Cafe Landwer - Adelaide & University,425.4955858328777,4.0,488
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,KINKA IZAKAYA HARBOURFRONT,485.714954590544,4.0,71
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Corks,361.0104082216656,4.0,27
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Cactus Club Cafe,468.3142115156497,4.0,585
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Chotto Matte,334.0483411091108,3.5,152
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Stratus,216.71336068108843,4.0,51
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,WVRST Union Station,128.9142021246281,4.0,61
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Minami Toronto,484.1208368173264,4.0,90
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Beerbistro,647.7628039935503,4.0,678
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Sansotei Ramen,191.79648893225556,4.5,14
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Miku,628.0087999551424,4.0,885
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,The Shore Club - Toronto,306.29070653594334,4.0,197
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Clockwork Champagne & Cocktails,89.32458225134438,4.0,20
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,KÅjin,534.1615318516339,4.0,109
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Union Chicken,103.39767483761604,3.5,138
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Buster's Sea Cove,304.3778514785566,3.5,33
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Tachi,563.0888442116454,4.5,177
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Tres Compadres,386.1603574031958,4.0,8
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Ho Ga Oriental Cuisine,261.91161989808165,4.0,43
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Mean Bao,77.93306015680284,4.0,3
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Mama Lee's Korean Kitchen,580.6530408123566,4.0,23
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Union Station Food Court,175.3069809084547,3.5,7
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,E11even,304.2896576032882,3.5,174
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Harvest Green,410.460430124304,4.5,35
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,The Butcher Chef,604.0470674563975,4.5,13
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,EPOCH Bar & Kitchen Terrace,341.1739981496094,4.0,12
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Shatter Abbas,580.7717436850477,4.0,28
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Pearl Harbourfront Chinese Cuisine,655.8324743542321,3.5,291
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Amano,85.39377970972521,3.5,83
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Teller's Bar and Lounge,544.5037775098656,4.5,5
7321,Front St W / University Ave (2),"43.6452972,-79.3827914",17,Jack Astor's,91.26452333590628,3.0,287
7323,457 King St W,"43.6452091,-79.3960744",7,Mira,128.18371363619377,4.5,260
7323,457 King St W,"43.6452091,-79.3960744",7,Pai Northern Thai Kitchen,663.9259659221127,4.5,3364
7323,457 King St W,"43.6452091,-79.3960744",7,Gusto 101,341.535197932072,4.0,1102
7323,457 King St W,"43.6452091,-79.3960744",7,Aloette,372.5227948269292,4.5,282
7323,457 King St W,"43.6452091,-79.3960744",7,Khao San Road,238.53230870393952,4.0,1691
7323,457 King St W,"43.6452091,-79.3960744",7,Bar Chica,325.89830936377166,4.5,19
7323,457 King St W,"43.6452091,-79.3960744",7,Holy Cow Japanese Steakhouse,654.8400957942146,4.5,142
7323,457 King St W,"43.6452091,-79.3960744",7,1 Kitchen,529.4038266508486,4.5,35
7323,457 King St W,"43.6452091,-79.3960744",7,Byblos,690.5423115835379,4.5,891
7323,457 King St W,"43.6452091,-79.3960744",7,Miss Likklemore's,59.1633472942333,4.5,10
7323,457 King St W,"43.6452091,-79.3960744",7,Chubby's Jamaican Kitchen,374.09909585431177,4.0,313
7323,457 King St W,"43.6452091,-79.3960744",7,Lee Restaurant,366.4359519401995,4.0,710
7323,457 King St W,"43.6452091,-79.3960744",7,Buca,356.40539362876893,4.0,453
7323,457 King St W,"43.6452091,-79.3960744",7,Jacobs & Co. Steakhouse,158.59396876340796,4.5,606
7323,457 King St W,"43.6452091,-79.3960744",7,Alo Restaurant,372.13443215685504,4.5,334
7323,457 King St W,"43.6452091,-79.3960744",7,Rodney's Oyster House,68.53880044401755,4.0,433
7323,457 King St W,"43.6452091,-79.3960744",7,Alder,237.21856148307444,4.0,18
7323,457 King St W,"43.6452091,-79.3960744",7,The Haam,339.2581740744588,4.0,305
7323,457 King St W,"43.6452091,-79.3960744",7,Wilbur Mexicana,189.38708234523932,4.0,606
7323,457 King St W,"43.6452091,-79.3960744",7,Pink Sky,33.5997873807749,4.0,30
7323,457 King St W,"43.6452091,-79.3960744",7,Le SÃ©lect Bistro,157.88309520549535,4.0,456
7323,457 King St W,"43.6452091,-79.3960744",7,Little Sister,371.3693892186354,4.0,24
7323,457 King St W,"43.6452091,-79.3960744",7,Baro,82.70468721710616,3.5,187
7323,457 King St W,"43.6452091,-79.3960744",7,MARBL Restaurant,15.270979793735568,3.0,54
7323,457 King St W,"43.6452091,-79.3960744",7,Ruby Soho,347.7539687206675,4.0,39
7323,457 King St W,"43.6452091,-79.3960744",7,Mother Tongue,327.69492468457025,4.0,65
7323,457 King St W,"43.6452091,-79.3960744",7,Raku,438.9590782531456,4.0,286
7323,457 King St W,"43.6452091,-79.3960744",7,Campechano TaquerÃ­a,383.8458321679819,4.0,184
7323,457 King St W,"43.6452091,-79.3960744",7,Siempre Restaurant,370.9219349640636,4.0,84
7323,457 King St W,"43.6452091,-79.3960744",7,Juicy Dumpling,823.9532041845792,4.5,597
7323,457 King St W,"43.6452091,-79.3960744",7,Wvrst,413.5018930130455,4.0,828
7323,457 King St W,"43.6452091,-79.3960744",7,Avenue Open Kitchen,215.7186926887143,4.0,139
7323,457 King St W,"43.6452091,-79.3960744",7,Little Vietnam,514.9345052585418,4.5,16
7323,457 King St W,"43.6452091,-79.3960744",7,SARA,369.07178279258216,4.0,78
7323,457 King St W,"43.6452091,-79.3960744",7,Banh Mi Boys,404.2435452134627,4.5,1236
7323,457 King St W,"43.6452091,-79.3960744",7,Anejo,312.7399355856397,3.5,56
7323,457 King St W,"43.6452091,-79.3960744",7,Kiin,417.4331190667547,4.0,208
7323,457 King St W,"43.6452091,-79.3960744",7,The Parlour,450.8780928031354,4.0,35
7323,457 King St W,"43.6452091,-79.3960744",7,Vagabondo Restobar,481.2251776270456,4.0,33
7323,457 King St W,"43.6452091,-79.3960744",7,Tut's Egyptian Street Food,285.28014901596254,4.0,78
7323,457 King St W,"43.6452091,-79.3960744",7,Akira Back,296.08366760702785,4.0,195
7323,457 King St W,"43.6452091,-79.3960744",7,Minami Toronto,633.1945546972989,4.0,90
7323,457 King St W,"43.6452091,-79.3960744",7,Oretta,469.4484087398301,3.5,339
7323,457 King St W,"43.6452091,-79.3960744",7,Masseria,305.57632935286694,4.0,69
7323,457 King St W,"43.6452091,-79.3960744",7,Pizzeria Libretto,237.341927601558,4.0,117
7323,457 King St W,"43.6452091,-79.3960744",7,Nutbar,167.4580513418009,4.5,2
7323,457 King St W,"43.6452091,-79.3960744",7,Myth,107.0242442143953,3.5,44
7323,457 King St W,"43.6452091,-79.3960744",7,Hunters Landing,579.4367416983217,3.5,232
7323,457 King St W,"43.6452091,-79.3960744",7,Fusaro's Kitchen,321.8011572187354,4.0,153
7323,457 King St W,"43.6452091,-79.3960744",7,Freestyle Farm Luncheonette,304.089154942016,4.5,2
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Giulietta,530.9753263332096,4.0,128
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Good Fork,627.0857746823397,4.0,387
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Milou,821.3356673596652,4.0,22
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Gonzo Izakaya,595.3692328203872,4.5,11
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Sakai Bar,623.9936394555035,4.5,22
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,The Federal,708.3659564933187,4.0,173
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,The Four Seven,623.7207059920751,4.5,32
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Le Baratin,621.3269818735249,4.5,129
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Orote,523.4114066789047,4.0,8
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Takht-e Tavoos,346.99341400678065,4.5,128
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Antler Kitchen & Bar,692.9235314972142,4.5,285
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Alma,570.0955793246842,4.0,24
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Oroshi Fish Co,545.3183270786473,4.5,17
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Sugo,759.2187453790466,4.5,254
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Ten,331.7253893721994,4.5,12
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Bar Neon,606.9508937406108,4.0,72
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Pho Linh,353.78800673322456,4.0,240
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Hawk & Chick,723.1240085028586,4.5,23
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,The Opium Bar,903.5663704098554,4.5,20
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Brock Sandwich,672.9914629029976,4.5,109
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Komi Banh Mi Bar,528.5281389832686,4.5,9
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Arabesque Middle Eastern Foods,350.921198386665,4.5,30
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Ossington Stop,658.9479426966017,4.0,23
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Imanishi Japanese Kitchen,866.2124285056598,4.0,101
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Viaggio,762.621658396969,4.0,25
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Le's Sandwich - Banh Mi Viet Nam,360.4129534392664,3.0,15
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Bairrada Churrasqueira Grill,468.7017200551895,3.5,128
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,La Chingada,1011.0477930532064,4.5,59
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Wenona Craft Beer Lodge,531.3777477585604,4.0,44
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Hanmoto,1075.5261442361775,4.0,228
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),"43.6555556,-79.43361111111112",9,Pinata Tacos,661.0332546312557,5.0,2
